day,site_code,age,prob.inf,storm,age_cat,code.new
47,N5,10,0.33484189871819614,CYCLONE BATSIRAI,School aged children,MNJ.01
48,N5,10,0.340587266469792,CYCLONE BATSIRAI,School aged children,MNJ.01
49,N5,10,0.3462830080489972,CYCLONE BATSIRAI,School aged children,MNJ.01
50,N5,10,0.35192955210669974,CYCLONE BATSIRAI,School aged children,MNJ.01
51,N5,10,0.3575273235912733,CYCLONE BATSIRAI,School aged children,MNJ.01
52,N5,10,0.363076743780559,CYCLONE BATSIRAI,School aged children,MNJ.01
53,N5,10,0.36857823031356923,CYCLONE BATSIRAI,School aged children,MNJ.01
54,N5,10,0.3740321972219193,CYCLONE BATSIRAI,School aged children,MNJ.01
55,N5,10,0.37943905496098607,CYCLONE BATSIRAI,School aged children,MNJ.01
56,N5,10,0.384799210440798,CYCLONE BATSIRAI,School aged children,MNJ.01
57,N5,10,0.39011306705665866,CYCLONE BATSIRAI,School aged children,MNJ.01
58,N5,10,0.39538102471950565,CYCLONE BATSIRAI,School aged children,MNJ.01
59,N5,10,0.4006034798860072,CYCLONE BATSIRAI,School aged children,MNJ.01
60,N5,10,0.4057808255883976,CYCLONE BATSIRAI,School aged children,MNJ.01
1,N5,11,0.009039236097483947,CYCLONE BATSIRAI,School aged children,MNJ.01
2,N5,11,0.017996764405741838,CYCLONE BATSIRAI,School aged children,MNJ.01
3,N5,11,0.026873323500771498,CYCLONE BATSIRAI,School aged children,MNJ.01
4,N5,11,0.0356696452824079,CYCLONE BATSIRAI,School aged children,MNJ.01
5,N5,11,0.04438645503467067,CYCLONE BATSIRAI,School aged children,MNJ.01
6,N5,11,0.053024471485565855,CYCLONE BATSIRAI,School aged children,MNJ.01
7,N5,11,0.06158440686634748,CYCLONE BATSIRAI,School aged children,MNJ.01
8,N5,11,0.07006696697024298,CYCLONE BATSIRAI,School aged children,MNJ.01
9,N5,11,0.07847285121064831,CYCLONE BATSIRAI,School aged children,MNJ.01
10,N5,11,0.08680275267879649,CYCLONE BATSIRAI,School aged children,MNJ.01
11,N5,11,0.09505735820090527,CYCLONE BATSIRAI,School aged children,MNJ.01
12,N5,11,0.10323734839480814,CYCLONE BATSIRAI,School aged children,MNJ.01
13,N5,11,0.1113433977260732,CYCLONE BATSIRAI,School aged children,MNJ.01
14,N5,11,0.11937617456361509,CYCLONE BATSIRAI,School aged children,MNJ.01
15,N5,11,0.1273363412348041,CYCLONE BATSIRAI,School aged children,MNJ.01
16,N5,11,0.13522455408007683,CYCLONE BATSIRAI,School aged children,MNJ.01
17,N5,11,0.14304146350705402,CYCLONE BATSIRAI,School aged children,MNJ.01
18,N5,11,0.15078771404416805,CYCLONE BATSIRAI,School aged children,MNJ.01
19,N5,11,0.15846394439380684,CYCLONE BATSIRAI,School aged children,MNJ.01
20,N5,11,0.1660707874849766,CYCLONE BATSIRAI,School aged children,MNJ.01
21,N5,11,0.1736088705254888,CYCLONE BATSIRAI,School aged children,MNJ.01
22,N5,11,0.18107881505367537,CYCLONE BATSIRAI,School aged children,MNJ.01
23,N5,11,0.18848123698963648,CYCLONE BATSIRAI,School aged children,MNJ.01
24,N5,11,0.1958167466860253,CYCLONE BATSIRAI,School aged children,MNJ.01
25,N5,11,0.20308594897837298,CYCLONE BATSIRAI,School aged children,MNJ.01
26,N5,11,0.2102894432349599,CYCLONE BATSIRAI,School aged children,MNJ.01
27,N5,11,0.2174278234062346,CYCLONE BATSIRAI,School aged children,MNJ.01
28,N5,11,0.22450167807378751,CYCLONE BATSIRAI,School aged children,MNJ.01
29,N5,11,0.2315115904988812,CYCLONE BATSIRAI,School aged children,MNJ.01
30,N5,11,0.23845813867054175,CYCLONE BATSIRAI,School aged children,MNJ.01
31,N5,11,0.24534189535321607,CYCLONE BATSIRAI,School aged children,MNJ.01
32,N5,11,0.2521634281339981,CYCLONE BATSIRAI,School aged children,MNJ.01
33,N5,11,0.2589232994694279,CYCLONE BATSIRAI,School aged children,MNJ.01
34,N5,11,0.26562206673186817,CYCLONE BATSIRAI,School aged children,MNJ.01
35,N5,11,0.27226028225546106,CYCLONE BATSIRAI,School aged children,MNJ.01
36,N5,11,0.27883849338167027,CYCLONE BATSIRAI,School aged children,MNJ.01
37,N5,11,0.2853572425044106,CYCLONE BATSIRAI,School aged children,MNJ.01
38,N5,11,0.29181706711477023,CYCLONE BATSIRAI,School aged children,MNJ.01
39,N5,11,0.29821849984532844,CYCLONE BATSIRAI,School aged children,MNJ.01
40,N5,11,0.30456206851407297,CYCLONE BATSIRAI,School aged children,MNJ.01
41,N5,11,0.3108482961679202,CYCLONE BATSIRAI,School aged children,MNJ.01
42,N5,11,0.3170777011258417,CYCLONE BATSIRAI,School aged children,MNJ.01
43,N5,11,0.32325079702160164,CYCLONE BATSIRAI,School aged children,MNJ.01
44,N5,11,0.32936809284610746,CYCLONE BATSIRAI,School aged children,MNJ.01
45,N5,11,0.3354300929893774,CYCLONE BATSIRAI,School aged children,MNJ.01
46,N5,11,0.34143729728212946,CYCLONE BATSIRAI,School aged children,MNJ.01
47,N5,11,0.34739020103699336,CYCLONE BATSIRAI,School aged children,MNJ.01
48,N5,11,0.35328929508935164,CYCLONE BATSIRAI,School aged children,MNJ.01
49,N5,11,0.35913506583780913,CYCLONE BATSIRAI,School aged children,MNJ.01
50,N5,11,0.3649279952842997,CYCLONE BATSIRAI,School aged children,MNJ.01
51,N5,11,0.3706685610738274,CYCLONE BATSIRAI,School aged children,MNJ.01
52,N5,11,0.3763572365338504,CYCLONE BATSIRAI,School aged children,MNJ.01
53,N5,11,0.38199449071330827,CYCLONE BATSIRAI,School aged children,MNJ.01
54,N5,11,0.38758078842129645,CYCLONE BATSIRAI,School aged children,MNJ.01
55,N5,11,0.39311659026539136,CYCLONE BATSIRAI,School aged children,MNJ.01
56,N5,11,0.3986023526896287,CYCLONE BATSIRAI,School aged children,MNJ.01
57,N5,11,0.4040385280121384,CYCLONE BATSIRAI,School aged children,MNJ.01
58,N5,11,0.4094255644624406,CYCLONE BATSIRAI,School aged children,MNJ.01
59,N5,11,0.41476390621840314,CYCLONE BATSIRAI,School aged children,MNJ.01
60,N5,11,0.42005399344286404,CYCLONE BATSIRAI,School aged children,MNJ.01
1,N5,12,0.009350438182367556,CYCLONE BATSIRAI,School aged children,MNJ.01
2,N5,12,0.01861344567053284,CYCLONE BATSIRAI,School aged children,MNJ.01
3,N5,12,0.027789839979797226,CYCLONE BATSIRAI,School aged children,MNJ.01
4,N5,12,0.0368804309813358,CYCLONE BATSIRAI,School aged children,MNJ.01
5,N5,12,0.0458860209736733,CYCLONE BATSIRAI,School aged children,MNJ.01
6,N5,12,0.0548074047534917,CYCLONE BATSIRAI,School aged children,MNJ.01
7,N5,12,0.06364536968577574,CYCLONE BATSIRAI,School aged children,MNJ.01
8,N5,12,0.0724006957733025,CYCLONE BATSIRAI,School aged children,MNJ.01
9,N5,12,0.08107415572548142,CYCLONE BATSIRAI,School aged children,MNJ.01
10,N5,12,0.08966651502655024,CYCLONE BATSIRAI,School aged children,MNJ.01
11,N5,12,0.09817853200313369,CYCLONE BATSIRAI,School aged children,MNJ.01
12,N5,12,0.10661095789117035,CYCLONE BATSIRAI,School aged children,MNJ.01
13,N5,12,0.11496453690221352,CYCLONE BATSIRAI,School aged children,MNJ.01
14,N5,12,0.1232400062891124,CYCLONE BATSIRAI,School aged children,MNJ.01
15,N5,12,0.13143809641107904,CYCLONE BATSIRAI,School aged children,MNJ.01
16,N5,12,0.13955953079814673,CYCLONE BATSIRAI,School aged children,MNJ.01
17,N5,12,0.147605026215026,CYCLONE BATSIRAI,School aged children,MNJ.01
18,N5,12,0.15557529272436318,CYCLONE BATSIRAI,School aged children,MNJ.01
19,N5,12,0.16347103374940786,CYCLONE BATSIRAI,School aged children,MNJ.01
20,N5,12,0.17129294613609383,CYCLONE BATSIRAI,School aged children,MNJ.01
21,N5,12,0.17904172021454026,CYCLONE BATSIRAI,School aged children,MNJ.01
22,N5,12,0.18671803985997704,CYCLONE BATSIRAI,School aged children,MNJ.01
23,N5,12,0.194322582553101,CYCLONE BATSIRAI,School aged children,MNJ.01
24,N5,12,0.2018560194398678,CYCLONE BATSIRAI,School aged children,MNJ.01
25,N5,12,0.20931901539072403,CYCLONE BATSIRAI,School aged children,MNJ.01
26,N5,12,0.21671222905928664,CYCLONE BATSIRAI,School aged children,MNJ.01
27,N5,12,0.22403631294047224,CYCLONE BATSIRAI,School aged children,MNJ.01
28,N5,12,0.23129191342808433,CYCLONE BATSIRAI,School aged children,MNJ.01
29,N5,12,0.23847967087186114,CYCLONE BATSIRAI,School aged children,MNJ.01
30,N5,12,0.24560021963398995,CYCLONE BATSIRAI,School aged children,MNJ.01
31,N5,12,0.252654188145094,CYCLONE BATSIRAI,School aged children,MNJ.01
32,N5,12,0.2596421989596946,CYCLONE BATSIRAI,School aged children,MNJ.01
33,N5,12,0.26656486881115554,CYCLONE BATSIRAI,School aged children,MNJ.01
34,N5,12,0.2734228086661135,CYCLONE BATSIRAI,School aged children,MNJ.01
35,N5,12,0.2802166237783992,CYCLONE BATSIRAI,School aged children,MNJ.01
36,N5,12,0.28694691374245507,CYCLONE BATSIRAI,School aged children,MNJ.01
37,N5,12,0.29361427254625266,CYCLONE BATSIRAI,School aged children,MNJ.01
38,N5,12,0.30021928862371566,CYCLONE BATSIRAI,School aged children,MNJ.01
39,N5,12,0.3067625449066528,CYCLONE BATSIRAI,School aged children,MNJ.01
40,N5,12,0.31324461887620497,CYCLONE BATSIRAI,School aged children,MNJ.01
41,N5,12,0.31966608261381135,CYCLONE BATSIRAI,School aged children,MNJ.01
42,N5,12,0.32602750285169885,CYCLONE BATSIRAI,School aged children,MNJ.01
43,N5,12,0.3323294410228999,CYCLONE BATSIRAI,School aged children,MNJ.01
44,N5,12,0.33857245331080205,CYCLONE BATSIRAI,School aged children,MNJ.01
45,N5,12,0.3447570906982344,CYCLONE BATSIRAI,School aged children,MNJ.01
46,N5,12,0.3508838990160953,CYCLONE BATSIRAI,School aged children,MNJ.01
47,N5,12,0.35695341899152466,CYCLONE BATSIRAI,School aged children,MNJ.01
48,N5,12,0.3629661862956273,CYCLONE BATSIRAI,School aged children,MNJ.01
49,N5,12,0.36892273159074784,CYCLONE BATSIRAI,School aged children,MNJ.01
50,N5,12,0.3748235805773059,CYCLONE BATSIRAI,School aged children,MNJ.01
51,N5,12,0.38066925404019175,CYCLONE BATSIRAI,School aged children,MNJ.01
52,N5,12,0.3864602678947286,CYCLONE BATSIRAI,School aged children,MNJ.01
53,N5,12,0.3921971332322053,CYCLONE BATSIRAI,School aged children,MNJ.01
54,N5,12,0.3978803563649833,CYCLONE BATSIRAI,School aged children,MNJ.01
55,N5,12,0.40351043887118176,CYCLONE BATSIRAI,School aged children,MNJ.01
56,N5,12,0.4090878776389444,CYCLONE BATSIRAI,School aged children,MNJ.01
57,N5,12,0.41461316491029293,CYCLONE BATSIRAI,School aged children,MNJ.01
58,N5,12,0.4200867883245709,CYCLONE BATSIRAI,School aged children,MNJ.01
59,N5,12,0.4255092309614804,CYCLONE BATSIRAI,School aged children,MNJ.01
60,N5,12,0.4308809713837157,CYCLONE BATSIRAI,School aged children,MNJ.01
1,N5,13,0.009532855241571169,CYCLONE BATSIRAI,School aged children,MNJ.01
2,N5,13,0.01897483515408559,CYCLONE BATSIRAI,School aged children,MNJ.01
3,N5,13,0.028326806038900195,CYCLONE BATSIRAI,School aged children,MNJ.01
4,N5,13,0.03758962593904646,CYCLONE BATSIRAI,School aged children,MNJ.01
5,N5,13,0.0467641447179559,CYCLONE BATSIRAI,School aged children,MNJ.01
6,N5,13,0.0558512041374349,CYCLONE BATSIRAI,School aged children,MNJ.01
7,N5,13,0.06485163793489647,CYCLONE BATSIRAI,School aged children,MNJ.01
8,N5,13,0.07376627189985546,CYCLONE BATSIRAI,School aged children,MNJ.01
9,N5,13,0.08259592394969496,CYCLONE BATSIRAI,School aged children,MNJ.01
10,N5,13,0.09134140420470988,CYCLONE BATSIRAI,School aged children,MNJ.01
11,N5,13,0.1000035150624357,CYCLONE BATSIRAI,School aged children,MNJ.01
12,N5,13,0.10858305127126837,CYCLONE BATSIRAI,School aged children,MNJ.01
13,N5,13,0.11708080000338245,CYCLONE BATSIRAI,School aged children,MNJ.01
14,N5,13,0.125497540926954,CYCLONE BATSIRAI,School aged children,MNJ.01
15,N5,13,0.13383404627769538,CYCLONE BATSIRAI,School aged children,MNJ.01
16,N5,13,0.14209108092970754,CYCLONE BATSIRAI,School aged children,MNJ.01
17,N5,13,0.15026940246565745,CYCLONE BATSIRAI,School aged children,MNJ.01
18,N5,13,0.15836976124628607,CYCLONE BATSIRAI,School aged children,MNJ.01
19,N5,13,0.1663929004792542,CYCLONE BATSIRAI,School aged children,MNJ.01
20,N5,13,0.1743395562873315,CYCLONE BATSIRAI,School aged children,MNJ.01
21,N5,13,0.1822104577759358,CYCLONE BATSIRAI,School aged children,MNJ.01
22,N5,13,0.1900063271000286,CYCLONE BATSIRAI,School aged children,MNJ.01
23,N5,13,0.19772787953037255,CYCLONE BATSIRAI,School aged children,MNJ.01
24,N5,13,0.20537582351915787,CYCLONE BATSIRAI,School aged children,MNJ.01
25,N5,13,0.2129508607650024,CYCLONE BATSIRAI,School aged children,MNJ.01
26,N5,13,0.22045368627733286,CYCLONE BATSIRAI,School aged children,MNJ.01
27,N5,13,0.22788498844015148,CYCLONE BATSIRAI,School aged children,MNJ.01
28,N5,13,0.23524544907519554,CYCLONE BATSIRAI,School aged children,MNJ.01
29,N5,13,0.24253574350449447,CYCLONE BATSIRAI,School aged children,MNJ.01
30,N5,13,0.2497565406123305,CYCLONE BATSIRAI,School aged children,MNJ.01
31,N5,13,0.2569085029066087,CYCLONE BATSIRAI,School aged children,MNJ.01
32,N5,13,0.2639922865796424,CYCLONE BATSIRAI,School aged children,MNJ.01
33,N5,13,0.27100854156835846,CYCLONE BATSIRAI,School aged children,MNJ.01
34,N5,13,0.2779579116139292,CYCLONE BATSIRAI,School aged children,MNJ.01
35,N5,13,0.28484103432083524,CYCLONE BATSIRAI,School aged children,MNJ.01
36,N5,13,0.2916585412153665,CYCLONE BATSIRAI,School aged children,MNJ.01
37,N5,13,0.29841105780356375,CYCLONE BATSIRAI,School aged children,MNJ.01
38,N5,13,0.30509920362860943,CYCLONE BATSIRAI,School aged children,MNJ.01
39,N5,13,0.31172359232767044,CYCLONE BATSIRAI,School aged children,MNJ.01
40,N5,13,0.3182848316881994,CYCLONE BATSIRAI,School aged children,MNJ.01
41,N5,13,0.3247835237036992,CYCLONE BATSIRAI,School aged children,MNJ.01
42,N5,13,0.33122026462895554,CYCLONE BATSIRAI,School aged children,MNJ.01
43,N5,13,0.337595645034744,CYCLONE BATSIRAI,School aged children,MNJ.01
44,N5,13,0.3439102498620141,CYCLONE BATSIRAI,School aged children,MNJ.01
45,N5,13,0.35016465847555805,CYCLONE BATSIRAI,School aged children,MNJ.01
46,N5,13,0.3563594447171676,CYCLONE BATSIRAI,School aged children,MNJ.01
47,N5,13,0.36249517695828326,CYCLONE BATSIRAI,School aged children,MNJ.01
48,N5,13,0.3685724181521435,CYCLONE BATSIRAI,School aged children,MNJ.01
49,N5,13,0.3745917258854343,CYCLONE BATSIRAI,School aged children,MNJ.01
50,N5,13,0.3805536524294494,CYCLONE BATSIRAI,School aged children,MNJ.01
51,N5,13,0.3864587447907594,CYCLONE BATSIRAI,School aged children,MNJ.01
52,N5,13,0.39230754476140106,CYCLONE BATSIRAI,School aged children,MNJ.01
53,N5,13,0.3981005889685856,CYCLONE BATSIRAI,School aged children,MNJ.01
54,N5,13,0.40383840892393497,CYCLONE BATSIRAI,School aged children,MNJ.01
55,N5,13,0.4095215310722479,CYCLONE BATSIRAI,School aged children,MNJ.01
56,N5,13,0.4151504768398008,CYCLONE BATSIRAI,School aged children,MNJ.01
57,N5,13,0.4207257626821888,CYCLONE BATSIRAI,School aged children,MNJ.01
58,N5,13,0.4262479001317109,CYCLONE BATSIRAI,School aged children,MNJ.01
59,N5,13,0.43171739584430296,CYCLONE BATSIRAI,School aged children,MNJ.01
60,N5,13,0.43713475164602217,CYCLONE BATSIRAI,School aged children,MNJ.01
1,N5,14,0.009553010606929875,CYCLONE BATSIRAI,Teenagers,MNJ.01
2,N5,14,0.01901476120220364,CYCLONE BATSIRAI,Teenagers,MNJ.01
3,N5,14,0.02838612359368063,CYCLONE BATSIRAI,Teenagers,MNJ.01
4,N5,14,0.037667961260830454,CYCLONE BATSIRAI,Teenagers,MNJ.01
5,N5,14,0.04686112943429419,CYCLONE BATSIRAI,Teenagers,MNJ.01
6,N5,14,0.05596647517468553,CYCLONE BATSIRAI,Teenagers,MNJ.01
7,N5,14,0.06498483745063917,CYCLONE BATSIRAI,Teenagers,MNJ.01
8,N5,14,0.07391704721611346,CYCLONE BATSIRAI,Teenagers,MNJ.01
9,N5,14,0.0827639274869549,CYCLONE BATSIRAI,Teenagers,MNJ.01
10,N5,14,0.09152629341673071,CYCLONE BATSIRAI,Teenagers,MNJ.01
11,N5,14,0.10020495237183759,CYCLONE BATSIRAI,Teenagers,MNJ.01
12,N5,14,0.10880070400589238,CYCLONE BATSIRAI,Teenagers,MNJ.01
13,N5,14,0.11731434033341254,CYCLONE BATSIRAI,Teenagers,MNJ.01
14,N5,14,0.1257466458027923,CYCLONE BATSIRAI,Teenagers,MNJ.01
15,N5,14,0.13409839736858228,CYCLONE BATSIRAI,Teenagers,MNJ.01
16,N5,14,0.14237036456307778,CYCLONE BATSIRAI,Teenagers,MNJ.01
17,N5,14,0.15056330956722414,CYCLONE BATSIRAI,Teenagers,MNJ.01
18,N5,14,0.1586779872808438,CYCLONE BATSIRAI,Teenagers,MNJ.01
19,N5,14,0.1667151453921935,CYCLONE BATSIRAI,Teenagers,MNJ.01
20,N5,14,0.17467552444685588,CYCLONE BATSIRAI,Teenagers,MNJ.01
21,N5,14,0.18255985791597396,CYCLONE BATSIRAI,Teenagers,MNJ.01
22,N5,14,0.19036887226383292,CYCLONE BATSIRAI,Teenagers,MNJ.01
23,N5,14,0.19810328701479712,CYCLONE BATSIRAI,Teenagers,MNJ.01
24,N5,14,0.20576381481960698,CYCLONE BATSIRAI,Teenagers,MNJ.01
25,N5,14,0.21335116152104275,CYCLONE BATSIRAI,Teenagers,MNJ.01
26,N5,14,0.22086602621896131,CYCLONE BATSIRAI,Teenagers,MNJ.01
27,N5,14,0.22830910133471102,CYCLONE BATSIRAI,Teenagers,MNJ.01
28,N5,14,0.23568107267493174,CYCLONE BATSIRAI,Teenagers,MNJ.01
29,N5,14,0.24298261949474542,CYCLONE BATSIRAI,Teenagers,MNJ.01
30,N5,14,0.2502144145603424,CYCLONE BATSIRAI,Teenagers,MNJ.01
31,N5,14,0.25737712421097053,CYCLONE BATSIRAI,Teenagers,MNJ.01
32,N5,14,0.2644714084203319,CYCLONE BATSIRAI,Teenagers,MNJ.01
33,N5,14,0.27149792085739266,CYCLONE BATSIRAI,Teenagers,MNJ.01
34,N5,14,0.2784573089466125,CYCLONE BATSIRAI,Teenagers,MNJ.01
35,N5,14,0.2853502139275982,CYCLONE BATSIRAI,Teenagers,MNJ.01
36,N5,14,0.292177270914188,CYCLONE BATSIRAI,Teenagers,MNJ.01
37,N5,14,0.2989391089529708,CYCLONE BATSIRAI,Teenagers,MNJ.01
38,N5,14,0.30563635108124676,CYCLONE BATSIRAI,Teenagers,MNJ.01
39,N5,14,0.3122696143844342,CYCLONE BATSIRAI,Teenagers,MNJ.01
40,N5,14,0.31883951005292765,CYCLONE BATSIRAI,Teenagers,MNJ.01
41,N5,14,0.32534664343841363,CYCLONE BATSIRAI,Teenagers,MNJ.01
42,N5,14,0.3317916141096473,CYCLONE BATSIRAI,Teenagers,MNJ.01
43,N5,14,0.33817501590769733,CYCLONE BATSIRAI,Teenagers,MNJ.01
44,N5,14,0.34449743700066227,CYCLONE BATSIRAI,Teenagers,MNJ.01
45,N5,14,0.3507594599378646,CYCLONE BATSIRAI,Teenagers,MNJ.01
46,N5,14,0.35696166170352717,CYCLONE BATSIRAI,Teenagers,MNJ.01
47,N5,14,0.36310461376993586,CYCLONE BATSIRAI,Teenagers,MNJ.01
48,N5,14,0.36918888215009643,CYCLONE BATSIRAI,Teenagers,MNJ.01
49,N5,14,0.3752150274498858,CYCLONE BATSIRAI,Teenagers,MNJ.01
50,N5,14,0.38118360491970743,CYCLONE BATSIRAI,Teenagers,MNJ.01
51,N5,14,0.3870951645056516,CYCLONE BATSIRAI,Teenagers,MNJ.01
52,N5,14,0.3929502509001678,CYCLONE BATSIRAI,Teenagers,MNJ.01
53,N5,14,0.3987494035922526,CYCLONE BATSIRAI,Teenagers,MNJ.01
54,N5,14,0.4044931569171587,CYCLONE BATSIRAI,Teenagers,MNJ.01
55,N5,14,0.4101820401056285,CYCLONE BATSIRAI,Teenagers,MNJ.01
56,N5,14,0.41581657733265714,CYCLONE BATSIRAI,Teenagers,MNJ.01
57,N5,14,0.42139728776579083,CYCLONE BATSIRAI,Teenagers,MNJ.01
58,N5,14,0.4269246856129625,CYCLONE BATSIRAI,Teenagers,MNJ.01
59,N5,14,0.4323992801698717,CYCLONE BATSIRAI,Teenagers,MNJ.01
60,N5,14,0.4378215758669098,CYCLONE BATSIRAI,Teenagers,MNJ.01
1,N5,15,0.009392321380216622,CYCLONE BATSIRAI,Teenagers,MNJ.01
2,N5,15,0.018696427059523974,CYCLONE BATSIRAI,Teenagers,MNJ.01
3,N5,15,0.027913145588135777,CYCLONE BATSIRAI,Teenagers,MNJ.01
4,N5,15,0.037043297734255846,CYCLONE BATSIRAI,Teenagers,MNJ.01
5,N5,15,0.046087696557169294,CYCLONE BATSIRAI,Teenagers,MNJ.01
6,N5,15,0.05504714747964707,CYCLONE BATSIRAI,Teenagers,MNJ.01
7,N5,15,0.06392244835967067,CYCLONE BATSIRAI,Teenagers,MNJ.01
8,N5,15,0.07271438956148295,CYCLONE BATSIRAI,Teenagers,MNJ.01
9,N5,15,0.08142375402597189,CYCLONE BATSIRAI,Teenagers,MNJ.01
10,N5,15,0.09005131734039287,CYCLONE BATSIRAI,Teenagers,MNJ.01
11,N5,15,0.09859784780743665,CYCLONE BATSIRAI,Teenagers,MNJ.01
12,N5,15,0.10706410651364814,CYCLONE BATSIRAI,Teenagers,MNJ.01
13,N5,15,0.11545084739720282,CYCLONE BATSIRAI,Teenagers,MNJ.01
14,N5,15,0.12375881731504655,CYCLONE BATSIRAI,Teenagers,MNJ.01
15,N5,15,0.13198875610940475,CYCLONE BATSIRAI,Teenagers,MNJ.01
16,N5,15,0.14014139667366682,CYCLONE BATSIRAI,Teenagers,MNJ.01
17,N5,15,0.14821746501765196,CYCLONE BATSIRAI,Teenagers,MNJ.01
18,N5,15,0.15621768033226177,CYCLONE BATSIRAI,Teenagers,MNJ.01
19,N5,15,0.1641427550535258,CYCLONE BATSIRAI,Teenagers,MNJ.01
20,N5,15,0.17199339492604557,CYCLONE BATSIRAI,Teenagers,MNJ.01
21,N5,15,0.17977029906584227,CYCLONE BATSIRAI,Teenagers,MNJ.01
22,N5,15,0.18747416002261488,CYCLONE BATSIRAI,Teenagers,MNJ.01
23,N5,15,0.1951056638414129,CYCLONE BATSIRAI,Teenagers,MNJ.01
24,N5,15,0.2026654901237305,CYCLONE BATSIRAI,Teenagers,MNJ.01
25,N5,15,0.21015431208802587,CYCLONE BATSIRAI,Teenagers,MNJ.01
26,N5,15,0.21757279662967347,CYCLONE BATSIRAI,Teenagers,MNJ.01
27,N5,15,0.22492160438035166,CYCLONE BATSIRAI,Teenagers,MNJ.01
28,N5,15,0.23220138976687407,CYCLONE BATSIRAI,Teenagers,MNJ.01
29,N5,15,0.23941280106946727,CYCLONE BATSIRAI,Teenagers,MNJ.01
30,N5,15,0.24655648047950163,CYCLONE BATSIRAI,Teenagers,MNJ.01
31,N5,15,0.25363306415667963,CYCLONE BATSIRAI,Teenagers,MNJ.01
32,N5,15,0.2606431822856876,CYCLONE BATSIRAI,Teenagers,MNJ.01
33,N5,15,0.2675874591323147,CYCLONE BATSIRAI,Teenagers,MNJ.01
34,N5,15,0.2744665130990451,CYCLONE BATSIRAI,Teenagers,MNJ.01
35,N5,15,0.28128095678012793,CYCLONE BATSIRAI,Teenagers,MNJ.01
36,N5,15,0.2880313970161308,CYCLONE BATSIRAI,Teenagers,MNJ.01
37,N5,15,0.29471843494797917,CYCLONE BATSIRAI,Teenagers,MNJ.01
38,N5,15,0.3013426660704899,CYCLONE BATSIRAI,Teenagers,MNJ.01
39,N5,15,0.30790468028540113,CYCLONE BATSIRAI,Teenagers,MNJ.01
40,N5,15,0.31440506195390444,CYCLONE BATSIRAI,Teenagers,MNJ.01
41,N5,15,0.32084438994868314,CYCLONE BATSIRAI,Teenagers,MNJ.01
42,N5,15,0.3272232377054622,CYCLONE BATSIRAI,Teenagers,MNJ.01
43,N5,15,0.33354217327407404,CYCLONE BATSIRAI,Teenagers,MNJ.01
44,N5,15,0.33980175936904466,CYCLONE BATSIRAI,Teenagers,MNJ.01
45,N5,15,0.3460025534197042,CYCLONE BATSIRAI,Teenagers,MNJ.01
46,N5,15,0.3521451076198274,CYCLONE BATSIRAI,Teenagers,MNJ.01
47,N5,15,0.3582299689768076,CYCLONE BATSIRAI,Teenagers,MNJ.01
48,N5,15,0.3642576793603691,CYCLONE BATSIRAI,Teenagers,MNJ.01
49,N5,15,0.3702287755508211,CYCLONE BATSIRAI,Teenagers,MNJ.01
